"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Total","Percentage","40.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","First quintile","Percentage","21.7",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Second quintile","Percentage","29.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Third quintile","Percentage","37.4",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fourth quintile","Percentage","48.1",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fifth quintile","Percentage","62.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Total","Percentage","33.2",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","First quintile","Percentage","17.9",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","21.4",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","29.9",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","40.4",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","57.1",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Total","Percentage","47.8",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","First quintile","Percentage","27.7",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","36.4",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","44.5",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","54.7",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","67.5",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Total","Percentage","36.9",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","First quintile","Percentage","19.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Second quintile","Percentage","29.3",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Third quintile","Percentage","36.2",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fourth quintile","Percentage","42.2",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fifth quintile","Percentage","63.1",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Total","Percentage","30.7",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","First quintile","Percentage","14.1",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Second quintile","Percentage","23.5",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Third quintile","Percentage","27.5",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fourth quintile","Percentage","34.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fifth quintile","Percentage","60.8",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Total","Percentage","42.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","First quintile","Percentage","26.6",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Second quintile","Percentage","33.8",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Third quintile","Percentage","42.3",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fourth quintile","Percentage","49.5",""
"2006","Slovenia","At least once","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fifth quintile","Percentage","65.5",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","Percentage","40.2",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","First quintile","Percentage","23.0",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Second quintile","Percentage","32.5",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Third quintile","Percentage","37.8",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fourth quintile","Percentage","46.0",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fifth quintile","Percentage","60.8",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Total","Percentage","35.9",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","First quintile","Percentage","20.5",""
"2006","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Second quintile","Percentage","28.4",""
